"","merged_dataA[, 1]"
"ZBTB7B",7.48896796459671
"ZNF804A",5.29191163346983
"NME5",6.07720478969878
"AMIGO2",5.86318270730384
"RCAN1",5.06547080308503
"MOS",6.60768116197823
"SFT2D2",6.37721121642678
"GAS8",8.34567340089956
"NIPA2",7.30843495011482
"FAM127A",8.34133835119137
"IL1R2",6.12414270573219
"SLC25A46",6.44112044566582
"MYOM1",7.67906281061833
"BRAF /// KIAA1549",6.02534930726626
"PHKG1",7.15662520952852
"LTC4S",7.28238849302001
"SLC4A1",8.75596463655281
"ABCD1",7.13047820690078
"CDKN2A",5.28371698562866
"INPPL1",7.34241838553948
"TFIP11",6.56320392140605
"PPFIA1",7.21761523066823
"BGLAP /// PMF1 /// PMF1-BGLAP",5.98641325336188
"EFNA3",7.41003040048012
"TBX19",6.72560655326901
"TOP2A",6.09515552643539
"AMELX",6.74851689191449
"VAMP7",7.78302024209717
"LPA",4.32115200718771
"OR1E1",5.51600546645423
"CSTF1",5.69310452937613
"NCSTN",7.40425249098506
"NUP155",5.32539413658679
"NSUN5P1 /// NSUN5P2",7.94723372365537
"STAM",6.32224510947602
"KANK3",7.57249429707231
"RPL13A /// RPL13AP5 /// SNORD32A /// SNORD33 /// SNORD34 /// SNORD35A",12.1410082871497
"UHRF2",7.04959283129069
"SEPHS1",7.52628718055347
"ITGA6",6.71914771601185
"GLRA3",4.61563276247156
"ASCC3",5.5368209900126
"STAC",7.23911091966786
"PDCD10",8.3258065823288
"LAMB2",7.96462827703093
"MLF1",5.94296408151933
"PPP1CA",9.47856028932043
"MED24 /// MIR6884",6.96771712061654
"MPPE1",8.42491989469213
"FANCL",4.9448315324109
"SEMA6C",7.40342736904733
"RND1",7.68033288414468
"TOMM40",7.73155266400412
"RPL35",9.08845627461663
"CD151",9.30480003187329
"PPP6R1",8.56687987059162
"PCP4",7.86029872054738
"DSC1",4.88309304935215
"SNCB",6.657671557684
"IMMT",7.4292744989531
"CYLC2",5.64200256692859
"DCTD",7.30737793896064
"IER2",10.2881816998149
"GPX4",8.55113442582867
"WT1-AS",7.0124267356683
"DNAJB9",6.42269866995729
"HOXA4",6.03712770552
"GHRH",7.21112973125754
"MAT2A",6.28163203991044
"CDRT1",6.23569912029424
"TOP1",6.9592163667217
"IGFBP4",9.06005471783804
"ARHGAP1",7.90119031560622
"CHMP7",7.73473292709968
"PON3",6.72440588448687
"HMGCS2",7.8359147955676
"F8A1 /// F8A2 /// F8A3",7.63107023547898
"CHRFAM7A /// CHRNA7 /// LOC101929970 /// LOC101930361",6.0098299418698
"PTH",5.42789365732888
"LGALS7 /// LGALS7B",6.79230900771379
"SCAF8",6.84122433780242
"MRPS11",6.28084516827842
"MARK3",8.06810325290083
"APOBEC1",6.05774390247361
"TBKBP1",7.74094368014885
"LDB2",5.74828710818819
"PXDN",7.04642545304677
"KLKB1",6.97961100055439
"EPB41L3",7.5805172508673
"HNRNPA1 /// HNRNPA1P10",10.725155791931
"C14orf132",6.77112400770536
"CYP3A7 /// CYP3A7-CYP3AP1",7.37311917952904
"ATXN2L",6.12687804229322
"CTCF",7.37034444528967
"CNKSR1",6.38215748555502
"TYRP1",5.44917992526308
"CKMT1A /// CKMT1B",6.08809182291853
"SGK1",7.75956427344607
"HSPBP1",9.08562036202261
"EIF2B1",7.3838470420899
"DAPK2",7.9430640694525
"ZMPSTE24",7.21255224101824
"SGPL1",4.38794730183929
"HSF2BP",6.07494950324706
"HIST1H2AE",7.12742359130519
"ORC1",6.94493882328774
"BFSP2",6.70243670217224
"RRM2",5.79859226230485
"LSM6",6.61495756264615
"LAMC1",6.9546404230238
"NUBP1",7.20805472489262
"KAT2B",6.79330723930313
"SURF2",7.13852740831229
"RPLP2 /// SNORA52",11.5335330346143
"ENDOG",6.91072540506681
"IRX5",7.04447232456153
"CXCL9",7.13132909359728
"SELE",4.917953850103
"CXCR5",6.81967248556467
"CCDC88C",7.52861377009532
"ATIC",7.12459402634343
"RFNG",6.71177247448857
"ENDOU",5.35544421841639
"CSE1L",6.93653916754676
"TOB1",7.09499486058779
"VLDLR",5.4356349599198
"FGD1",6.61291239813436
"DDB2",6.82622773152065
"PTGER2",4.64658747643938
"PPIH",6.90122417787086
"PTPRCAP",8.06359928903652
"HMGA1",7.83485064733509
"ATP6V1G1",8.1313790135016
"CTBS",8.10023602384253
"TMSB15A /// TMSB15B",6.18051212686249
"HOXA1",5.32322577446199
"ASL",6.30022584986585
"ARMC2-AS1 /// ATP5J2",8.94521684106038
"RXRB",6.94856191012585
"CS",8.82963154944157
"TERF2IP",8.87313520945074
"NRGN",8.6733571676481
"POU3F1",7.18400106813173
"PRPS1",7.43287990956712
"ID1",8.23418027828559
"GRSF1",7.06761463665494
"GORASP2",7.04173120596791
"IGLL1",6.17122985345138
"TXK",5.53372580861211
"NUDT13",5.63538869833334
"FUT5",6.99468105802487
"ARSE",8.23275807723442
"NDUFAF1",6.84695114962808
"RPL41",13.4621851826626
"TMEM123",7.43322844831145
"BARX2",6.58065408514413
"AKR1B1",8.05143938880221
"MYL2",7.10143957525373
"TRPA1",5.09948588162095
"SERPINA4",7.5670738499369
"CAPN7",4.90886353319894
"HLA-DPB1",10.2905983103574
"TMED10",7.51399689004932
"DEGS1",7.89939145315429
"FGF12",4.69878900887121
"SECISBP2L",6.00343860146277
"FTL",13.5094818250245
"ASNA1",7.13357387136275
"DGUOK",8.12143314502239
"FECH",7.60363633238922
"FLRT1",6.79123378442391
"SH3BP1",8.13046907121918
"HMBS",7.18631127667545
"MPZ",7.23583820711721
"TGFBRAP1",8.06977894288585
"SLC16A4",5.76696696159187
"C9orf91",5.38218200007831
"ADCYAP1",5.81469959760812
"SGMS1",4.99923464204059
"CUBN",8.37613312064876
"DYNLT3",7.41751927398506
"HLA-DRB4",6.22812484330877
"H1F0",6.5200667428153
"KDELR1",7.91655744694884
"LCN1",7.03193549824256
"LOC100129973",5.6933859458703
"SLC2A4",5.92058759411172
"CPB2",5.69978925387404
"GRP",5.39518746862141
"COG7",6.88000559243862
"ST3GAL4",7.64885540466452
"PTDSS1",8.74777756784178
"POLR2G",8.1012999668008
"TCL1A",6.48532599673685
"BIK",6.68844756077807
"RNF167",8.57045697062997
"PFN2",6.06767153600643
"P2RY6",7.09248437304431
"SLC25A5",9.23601381324213
"ADIPOR2",7.91920414634471
"NKX3-2",6.22656309525549
"LGALS3BP",7.73808331426614
"MFAP1",7.56619304695469
"FAM153A",7.03793662421545
"UCP3",7.5497087784293
"MTG1",6.78153589776217
"LINC00588",5.60798208100139
"C6orf10",5.01568415226216
"NTN3",6.86098043310172
"GNAI1",5.86993292060346
"GADD45A",7.82583549903835
"PTGER4",6.98024519413645
"NKX2-8",6.96022966154976
"CGREF1",5.03643289745539
"ATP6V0C",11.6002478305882
"ELN",7.01390721585009
"LY86",7.99279435923673
"EVI2B",9.13252325638177
"COL1A2",7.44021563896172
"AHSA1",8.37189746938384
"EVPL",8.13857473386703
"WDR18",7.40749118347584
"CHST7",6.95198822005626
"CLSTN3",8.15036792163643
"GPR45",6.07410624986223
"TSPO2",8.65116656911195
"PIBF1",5.05399611609952
"SNHG3 /// SNORA73A",5.85410381775888
"DYRK3",5.90677562477031
"SNRNP27",6.37309426726915
"CHAD",6.94412192040642
"DKFZP586I1420",7.97802006051408
"TPX2",6.86838759663131
"BLM",6.42302682849995
"CCL20",4.50487641557841
"NAP1L3",4.21739979536778
"STAR",5.65756364161079
"TNFSF14",6.44041295471917
"KLK11",5.97690534849603
"ACTN4",8.58282115672885
"MTIF2",7.06109124553225
"SUCO",6.0098429138334
"ZNF267",5.75549085084716
"ZNF146",7.77182847184885
"ALDH3A1",7.05432323161093
"DMXL1",4.45027253646597
"CFH /// CFHR1",5.54711156779345
"PIGC",7.70932044672137
"MYH7",6.53167123539579
"DEFA6",7.17228477218885
"EPAS1",6.71291615480984
"BDKRB1",7.0200395625026
"PROM1",6.6871706789789
"ARHGEF18",9.13071816968697
"GABRR2",7.34582577238667
"C2CD5",7.42187109054499
"C4BPB",6.6821020506458
"PDHB",8.05664819521731
"CLIC2",6.55657319075375
"SLC28A2",6.58991148744829
"DSCR4",6.77379856334172
"PRKACA",6.86416793540424
"FAM179B",5.69976469347168
"UBXN8",5.64865470437754
"CBX4",7.24123858889934
"EZH2",6.00499056118624
"RPP40",7.02021173028867
"RPL32",12.5883548341257
"AL109706",5.87863004673622
"MN1",5.1870351452977
"UCHL3",6.68532320559719
"RASL10A",5.77338837192903
"FABP2",5.60343108518536
"MPV17",7.09990846024006
"TCEAL4",7.00702403548991
"ZNF273",4.47369913103859
"ZNF253",5.83834661388845
"RAG1",4.17036003062962
"P2RX5-TAX1BP3 /// TAX1BP3",9.10079471853033
"EEF1G /// MIR3654",11.0292471122109
"GRAMD4",6.89355266735329
"WDR43",5.39486218218565
"UTP18",6.82213607487265
"PCDHA9",5.77554255150251
"RRAGB",5.56181815199619
"CRLF1",6.96309055854375
"SERPINB10",5.97201457370385
"REG1P",6.23794055851673
"P2RY2",6.48127983946741
"SNRPD1",5.53875244526451
"BST2",8.69952852563783
"AMPH",6.41439076585681
"KLK6",7.08457096824686
"KRT83",7.46977504609643
"RANBP6",6.18736565378628
"YARS2",6.3197291574902
"AGO2 /// CASC7 /// CASC7 /// DQ574852",6.19910829699775
"KCNC1",5.28253038216823
"SLC22A6",9.09513857964895
"IPCEF1",6.6795077126539
"CNGA1",6.23463816251078
"RPS6KB2",7.8349754518164
"CLPS",6.5398464273446
"DFFB",5.38676084404031
"KIAA0355",6.78500976290063
"SMO",7.87728222674077
"NME6",6.88757603493745
"AADAC",5.6288601282475
"POLR2J",8.37191342661936
"BMI1 /// COMMD3-BMI1",5.99219466454238
"GNPDA1",8.23020745933088
"PLK2",5.71778870550349
"SYP",7.83933971226678
"OXA1L",8.10265572389571
"ST13",10.0512601047674
"PPP2CB",9.04439130777757
"BACH1 /// GRIK1-AS2",6.19605276989663
"HGFAC",7.3184525798012
"RPL11",11.3164980166034
"DHH",5.82832946886445
"CLCNKA /// CLCNKB",8.66244468212765
"SPAG1",4.60341534561276
"ACVRL1",6.49980274700369
"COL17A1",6.42012950381714
"ECM2",7.13659961375532
"KRT14",5.84968125135016
"PRKAR1B",8.44273243601655
"MOAP1",6.81961152537192
"HLA-DPA2 /// HLA-DPA2",6.56629508358331
"HOXB2",6.97342197822743
"C8B",7.70962480749515
"CMC4",7.05438369050217
"KRT33B",6.46556271405593
"DOCK3",5.48838530268583
"DEFA4",7.36091590146126
"NUPR1",8.78026078680619
"SCNN1B",8.54661329117181
"RTN1",6.1429207834353
"CHRDL1",6.72999592013308
"EPHX1",7.16969985896734
"SMAP1",7.56447567267521
"HIVEP1",4.49233032930794
"SOD1",9.84776323286047
"GJB1",7.42504035551424
"PTPN13",5.8613972872336
"MLH1",7.83400796449199
"CHD5",5.40359264428178
"PEX12",5.98977578864153
"PIP5K1C",7.54070622648088
"PMM2",7.51432060424822
"POMZP3 /// ZP3",8.08868774457737
"INHBC",7.63515792319859
"ARMCX2",5.23932481844323
"YWHAQ",8.32654347242582
"S1PR2",7.6633655415942
"PYCR1",7.94895878313949
"SERINC5",6.65545709091041
"ZNF282",7.62500257403692
"CHST2",4.83803663154611
"CD19",6.7480506927285
"IL18R1",5.20921688396316
"NAE1",7.27799503654829
"SAG",7.25078221854174
"GPR143",6.72294550403221
"ERF",6.83208974958194
"IGFBP2",7.23243053013229
"C19orf10",8.66044226996545
"UPK1A",6.89890363674205
"MAN2A2",8.97361987104665
"CHGB",4.79706092373495
"DVL1",7.71397401037677
"DDB1",8.40496249421452
"ZNF711",4.74809016545896
"SPARCL1",7.06935036926181
"SACS",5.2603829612417
"CCDC86",6.95760218445379
"ALDOC",8.08035251385903
"LEPROTL1",6.70034901672866
"TEX30",6.61190097546199
"ALAD",8.48180943579677
"PHGDH",8.63355447151051
"CLDN7",7.87671579873692
"PPEF1",5.16249848225783
"UTP3",7.19114566837261
"PLIN2",8.87619306267416
"SHC2",7.29275704197568
"GSTM5",7.49551452494339
"ECI1",6.39623212960587
"TRPC2",6.12796674060592
"DOCK10",6.33118964331691
"BRPF1",7.30649038141415
"GJA9-MYCBP /// MYCBP",6.3050202415548
"CD3G",6.08381653813425
"GP9",8.25540554264831
"DAP",8.71132302864378
"B3GAT3",7.07424728266619
"SPTB",8.54175199515237
"F9",4.74271176506105
"HMGB3P30 /// HMGB3P30",4.30614423897553
"LMX1B",7.65918959060075
"CACNA2D2",7.25766816431336
"GMPR",8.82270829819622
"FGF9",6.84119808840059
"C2CD2",6.62441499367327
"SMS",7.32858525001687
"RFTN1",7.10689734341351
"DPYSL2",7.65415127080904
"HOXB6",6.40623338640564
"DARS",6.99140592349807
"R3HDM2",7.37170475470392
"ZBTB48",7.04664288064013
"SETD1A",8.07161711540866
"SDR39U1",8.07433112667353
"LYZL6",6.85146383715227
"DNAJA2",6.51491725801912
"IGFBP6",6.28166235263812
"REEP2",8.0792781628774
"RAB8A",9.63687987772467
"ASCC2",9.27342991837189
"PITPNB",8.22317880759906
"NDUFS2",8.71669213808546
"UBL3",7.91471664178793
"PANK3",4.89696581702523
"BAMBI",7.0283346469577
"MIR7109 /// PISD",7.94586691109692
"PLIN1",7.61770447311206
"STIL",4.48133955772815
"MRAS",6.01951922987624
"LINC00847",6.0913596693025
"CDK18",6.80053404868367
"FAM168A",5.39792230755058
"SLC18A1",5.81200615113393
"NFKB1",7.91469545173583
"CENPC",5.17577004388629
"DNAJC7",7.55454910461406
"INSM1",5.40186618973087
"ZG16",5.51539233899646
"PPP1R8",8.05263407113684
"ABCF3",7.86843589067234
"MT4",7.24455393615523
"MYH10",7.03635600547747
"CCL18",6.38148697756828
"KRT34 /// LOC100653049",5.75742227131628
"PAXIP1",6.75109108739772
"REV3L",5.78599983149972
"RNF10",9.24777263454601
"ZNF137P",5.61608179793208
"CYP2J2",7.02936205755213
"SMAD1",5.74196560454053
"ATG2A",7.9514443522952
"RPS5",10.4377203301427
"RP11-255C15.3",5.92480353356806
"PRKCZ",7.25712261701823
"FGL1",7.28361378305552
"ATXN2",6.49664662048878
"VIPR1",6.44261303041149
"EYA1",4.62199664264213
"PPP4C",8.90662242833823
"MED24",6.16101237049107
"CLPTM1",7.66829928454501
"BHMT",8.5512282185881
"HHLA1",7.38159554689243
"FOXD2",5.80128261910246
"ICE1",6.99388374799741
"CCL21",8.50496268702684
"PRKD1",6.21057623075096
"ZNF646",8.07553283104621
"XRCC6",8.12464133903341
"CDC37",8.40883000166765
"PAPD7",7.5934743260085
"SEC24B",6.33802806107074
"SLC7A5",7.8451061904705
"ATP12A",7.53209629336717
"PGM1",7.47590013415736
"TFF3",8.27718390510659
"FGFBP1",7.50611486770189
"OPLAH",7.1139433653375
"PLLP",7.79872249494929
"GPX7",6.18902250294492
"MST1R",6.68481367127985
"CHD8",7.85798250445628
"BOLA2 /// SMG1P2 /// SMG1P5",6.48294299583323
"HAGH",10.1182918530079
"CDH18",6.2471599804254
"MYCNOS",6.92852789654893
"VENTX",7.90563124455924
"SCAP",8.45760908099536
"MYO18A /// TIAF1",6.53290614165956
"GFI1",7.14190147700949
"OR5I1",6.20377037208923
"GDI1",9.08834047868047
"KIF21B",8.4686131665752
"MLN",6.36234017466498
"EPYC",3.70807571895563
"UGT2A1 /// UGT2A2",5.08956349597428
"PPT1",9.19307092897253
"OLR1",5.12719208948115
"CHRNB1",6.22189197823995
"C16orf80",7.65414026689407
"ZIC2",5.13102018632865
"NCBP2",6.39754530545894
"LOC730101",7.08843288301076
"LOC101928620 /// POU2AF1",6.66762804927617
"PROZ",7.11628384486845
"ZNF157",5.30164777691699
"HNRNPA3",6.96901497861436
"SPRR2C",5.44755664043566
"AURKC",7.22755774154063
"ZNF165",4.61894637595545
"SLC18A3",8.06937531475286
"PINLYP",7.45016399316562
"TMEM243",6.80575339597538
"PRCC",6.7609462795981
"BAAT",6.91286122671692
"PTS",6.84994840537037
"PIM1",10.803994043561
"CRADD",8.07187141143521
"SLC30A3",8.37851816088257
"MUC6",6.48218526083407
"MTCL1",5.15518580074481
"NINL",7.37453204147434
"GTF2F2",5.38842618392854
"BCAS2",5.98332960513162
"MEF2B /// MEF2BNB /// MEF2BNB-MEF2B",7.74281649418999
"SLC6A1",5.09601380646507
"DOC2B",7.84715303614692
"RPS11 /// SNORD35B",12.5327723604217
"TFF1",5.95429746198139
"P2RX3",6.32788708150148
"SLC26A4",5.63179599053542
"DKK4",7.27526293187897
"POLR3F",5.80776097280818
"FAM47E /// FAM47E-STBD1 /// STBD1",5.49596052752182
"RARRES3",8.28881462677075
"LINC00921 /// ZNF263",6.56961332247445
"POM121",7.21204826076874
"CHKA",8.2328478629984
"LYL1",8.92444526070423
"PIP5K1B",6.01820029749179
"F10",6.96763612470961
"PRAF2",7.34404228125858
"S100A3",6.57102078762262
"RPS23",10.3995679414203
"XKRY /// XKRY2",4.59608767606549
"SUPT5H",8.02432251802343
"EXTL2",5.91552052615306
"HCLS1",9.66898371762871
"HMGCS1",4.69046019177691
"MEP1A",5.91801127596175
"RAD51AP1",5.7070176346086
"SLC22A2",7.00504712243001
"RUSC1",7.23971392036951
"PAF1",6.40608188927111
"GPI",8.67625299993938
"IBTK",4.40890055192238
"TTK",5.07981060012607
"EFNA4",6.25710260752844
"PDGFRB",7.25627767978016
"TAF1A",5.64809413826974
"SMR3B",5.56860317009978
"ARR3",8.19204792699996
"ETHE1",7.46745650959611
"GYS1",7.18374387659098
"ASTN1",3.67872973167794
"FAM172A",7.40158747204986
"PTPRR",5.05228360031056
"CCL17",6.59894107702108
"ABCA12",4.72372105072251
"GAL3ST1",7.18226233113979
"RP11-119F7.5",4.26074006511602
"PRPF3",7.1926659151246
"WNT8B",6.58874080512262
"ZNF143",5.87419585465904
"RP11-429B14.4",5.99173964903172
"SLC22A18AS",7.23143412416302
"CACNG3",6.83526781085603
"EXOSC9",6.7160118661448
"SIPA1L1",6.93205431933174
"PTK7",7.30719506517309
"NCAN",6.35471110634669
"BYSL",6.03676193884982
"GRB14",5.91380452451134
"FANCG",7.08977188374555
"SMCP",6.77516166165562
"MRPL49",8.305255606452
"DCTN6",7.38135211126342
"UGT2B17",4.84570746767956
"TULP1",6.76240217591639
"PRKRIR",6.19963990271648
"CTSO",6.75988338416967
"LRRN3",5.99803727566528
"POLE",6.87125468470337
"SLC9A3R1",9.25943123886548
"POFUT1",3.73128029554092
"FRMPD1",6.49615122343113
"GABARAPL2",10.8058676360709
"TMOD1 /// TSTD2",6.50722844950164
"XRCC3",6.80675286548614
"IQCB1",7.03853997276667
"MATN3",4.65313590141452
"MMP17",7.55870383147671
"SUN2",9.03758299458142
"PMPCA",7.43521550961088
"PVRL3",5.58574893823258
"TMEM251",5.59116860557014
"KIFAP3",6.79667678415038
"FOS",7.92528603604536
"UBAC1",8.70437861961967
"CORO2B",5.31708567790904
"MUC3A /// MUC3B",8.02482401473184
"KCND2",4.9486154825206
"ADIPOQ",4.9335944423469
"DNASE1L1",7.39659154878216
"SERHL /// SERHL2",7.25237236459946
"TRBV5-2 /// TRBV5-2",6.67555267470815
"SLC25A26",6.84672432267868
"KIAA1024",5.49112995219157
"NFKBIL1",7.39065673862308
"BEX4",7.49583061608165
"SCP2",8.00910285245112
"ARHGEF1 /// LOC100505585",8.06235933066516
"DDT /// DDTL",6.8563630463313
"RYR3",4.89617359268353
"CLCN2",6.51816538813736
"C5",6.77093215850894
"RNF11",7.7805352623662
"TNNT1",8.11035472151898
"ACTG2",5.48528078447429
"MYBPC3",7.99495039771587
"HOXA2",5.28561784023955
"LIG1",7.03061026293766
"ETV2",6.45169860129539
"HLA-DQB1 /// HLA-DRB1 /// HLA-DRB3 /// HLA-DRB4 /// HLA-DRB5 /// HLA-DRB6 /// LOC100996809 /// LOC101060835",7.8397475650984
"GNAT2",5.72672185604843
"CECR7",6.46329267160555
"IL18",5.17882114124376
"IFNA21",5.88751498004141
"SRM",6.68298617964271
"DKK1",5.65546586676193
"SAC3D1",6.32845777518465
"PSMD2",9.4675348403777
"FMOD",7.60079364317729
"MOK",7.52064436076857
"IFNA4",5.18007571486043
"HCG4",4.62940023894888
"CIB1",8.34261388116385
"PCDHB11",6.49233298396775
"NPTX2",4.88822034144986
"FICD",6.28958947387798
"KCNA1",6.31572616495074
"RRH",6.27357402623466
"EEF1E1",4.56611255728289
"AK1",7.24780811633316
"SPINT2",9.16403561939521
"SLC17A7",6.94215439737309
"CYP7A1",3.69957694437391
"CST5",5.94709478531567
"TCFL5",5.25823619327305
"ZNF204P",5.02823669314186
"CRYBA4",7.6384586297857
"GNMT",7.09715438175086
"ALG11 /// UTP14C",6.77140398855428
"EBNA1BP2 /// MIR6733",5.92591406668857
"CFD",6.77044670104389
"WRB",7.66037667498953
"NDUFA9",6.20501279260012
"RAG2",5.45458155277294
"CDC45",6.46871645745397
"ACTN3",7.03080224006246
"CKB",9.47614617577396
"CCT6A",6.93898847482467
"SYT17",6.54410877660362
"MSMO1",5.99194109540607
"RALA",5.69885523675103
"ZBTB5",7.49733574779422
"RAB3A",6.59052493609577
"PROL1",5.87941937361479
"PRIM1",5.97257304757549
"GAPDHS",6.09270039029065
"KIFC1",7.59694544588918
"FIGF /// PIR-FIGF",5.8592753125938
"EPHA2",6.1389668649738
"ALDH3B2",6.37649548955052
"TRIAP1",6.17707686035943
"FPR3",6.92033310379181
"ILK",9.22565835622435
"ASH2L",7.95235065946607
"CRMP1",7.13308138472527
"PITX3",7.67563209270862
"SMARCD2",6.88918688856141
"INSL4",6.89304357484543
"PIWIL1",4.79950649110646
"DDIT3",8.75751486970906
"VCAM1",6.24887405426466
"DGCR6 /// DGCR6L",7.62232059798407
"CPA2",7.02738393222087
"POLD1",6.8570928156896
"RAB11FIP2",6.62752633559023
"TMEM262",7.70590569519675
"NARS",8.65689872742767
"CREG1",8.61318065984739
"SLURP1",7.19008407414008
"SYT5",7.5344752193662
"ATXN10",8.35544335046411
"UBB",13.0937504012669
"APOBEC3B",5.3653099598519
"AHR",4.84083815520919
"INPP1",6.88657804711507
"DPAGT1",6.92875091304742
"ARF5",8.9075658022326
"HDHD1",7.50556253547301
"PCDH8",4.2354077584015
"RPL30",11.7830350230488
"TBP",7.52429071115245
"IFNA1",5.57335779469795
"CALB2",8.3640191150474
"POP5",7.33260528961967
"LIPT1",5.6220637529851
"RNF139",6.61906245725796
"MFGE8",7.6519987524302
"CGB1 /// LHB",8.45594123556667
"SCNN1D",7.58865341021029
"GPR68",6.77008235534358
"PTPRZ1",3.48730729066795
"TRIM28",8.15937502614577
"IL3RA",7.79213815477506
"NPY1R",6.36412353349407
"GSTTP1",6.95500520283753
"CBFA2T3",7.42272604103575
"CHEK2",6.17927737165937
"EIF4EBP1",8.51178509673643
"HAS1",7.13120776106049
"NEUROG3",7.16288464708248
"SLC35B1",7.7351144327813
"MAGEA3 /// MAGEA6",4.68416809133521
"CYP4F2 /// CYP4F3",7.51695856595425
"LPCAT1",7.79350421143845
"KIAA0391",5.04450946776103
"IL24",6.06569640149127
"KLRAP1",4.63332912756018
"EYA2",5.91659836678405
"SPTBN2",7.1863469917206
"XPA",6.82244283446611
"TSPAN8",6.19206931202846
"GRM3",6.83278357712975
"EMILIN1",6.62300252542287
"CSF3",7.5727508572476
"PPARG",6.38973128633952
"MSH2",4.99455076350204
"CRISP3",4.27762986432025
"PAGE4",5.41158296986212
"SERPINA7",6.49910811628854
"CLIP2",7.31094624863142
"LINC00837",4.56361235795658
"C19orf57",7.84657844382717
"KLK1",8.07525914191469
"ANKMY2",7.43313994910313
"ALX1",6.39335739929976
"CLC",6.89112869257097
"BLMH",6.79725239641873
"SLC16A2",7.71531093076964
"ACOT1 /// ACOT2",8.27880237120501
"B3GNT3",7.44714435330484
"RPH3A",6.93134652994642
"RPS29P28 /// RPS29P28",4.05606421986017
"LAIR1",7.75209056390511
"BPGM",7.42243207002415
"GUCY2D",7.25985534004631
"CCR4",6.26635887713993
"AC009947.3 /// RBMY2AP /// RBMY2AP /// RBMY2BP /// RBMY2BP /// RBMY2DP /// RBMY2DP",5.7175413068562
"EIF3D",9.48776836933612
"OR2F2",6.14474485018925
"LSR",6.34344789749043
"UBE2S",7.07610848675924
"CCR8",5.45112205484332
"C8A",5.4798616288774
"ZNF217",5.96870489318861
"CD40LG",6.47760046454627
"SPECC1L",6.78222626857605
"PDE6H",4.50897189900506
"PRRG1",6.37416244476874
"LOC101929910 /// LOC613037 /// NPIPA5 /// NPIPB3 /// NPIPB4 /// NPIPB5",7.97345877431014
"MAP2K1",7.43036726456047
"URB2",5.88180076039763
"PRAMEF12",7.03243767904434
"CENPE",5.40629535898281
"ONECUT1",4.89001266176225
"IGJ",6.41747844015251
"IL5",5.91204773576865
"CMTR1",7.34444949635721
"ADAM2",5.16184510073897
"CBFB",7.07876153539596
"STARD3",7.61460634523474
"SLC10A1",5.36231286304833
"GBX1",6.97334014318155
"OTUD3",5.78688284413464
"LOC101928789 /// SP140",6.48870985247884
"SIX6",6.70694497255915
"CEBPZ",6.93352007762204
"LGI1",4.73199850515594
"TUBB2B",7.05474245813958
"TEX28",6.24710877425078
"LY6E",9.06612181638573
"EFNA1",8.51095336082854
"CDR2L",7.62091187357392
"SPINK5",5.22846957135198
"BTAF1",6.69590783657895
"GPN1",7.42051297565596
"ZNF80",4.88886702627519
"KRT2",6.64134773728893
"USP11",8.58913162028581
"CCBL2",6.81573844189253
"SEC16A",8.31026668413343
"SNRNP35",8.08678517615853
"ZNF177 /// ZNF559-ZNF177",5.49570023740104
